Accident_Date,Accident_Time,ID,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Stop,Traffic_Calming,Traffic_Signal,Day_or_Night
2022-02-18,08:51:00,A-705420,2,33.48769,-112.151657,,,0.0,Crash on 43rd Ave at Osborn Rd.,W Osborn Rd,Phoenix,Maricopa,AZ,85019,US,US/Mountain,KGEU,42.0,42.0,42.0,29.1,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-04-25,19:00:00,A-4441055,2,33.668342828590056,-112.1960843,33.667812828590066,-112.2098043,0.79,Crash blocking the right lane on 101-LOOP Westbound near 67th Ave (18),Agua Fria Fwy,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,88.0,88.0,4.0,28.25,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-11-09,15:34:00,A-4417520,2,33.533309700000004,-111.8840039,33.5190897,-111.8879239,1.008,Crash on the right shoulder on 101-LOOP Southbound near McDonald Dr (MP 45),AZ-101-LOOP,Scottsdale,Maricopa,AZ,85250,US,US/Mountain,KSDL,57.0,57.0,87.0,28.32,10.0,S,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-07-08,05:47:00,A-572031,1,33.538540000000005,-112.134338,,,0.0,Crash on 35th Ave at Glendale Ave.,W Glendale Ave,Phoenix,Maricopa,AZ,85051,US,US/Mountain,KDVT,81.0,81.0,26.0,28.32,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-11-04,08:44:00,A-4938783,2,33.29135299,-111.9381201,33.29178299,-111.9042101,1.959,Stationary traffic on Santan Fwy E - AZ-202 Loop E from S Kyrene Rd/Exit 52 (AZ-202 Loop/Santan Fwy) to AZ-101 Loop/Price Fwy/S Price Rd (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202-LOOP,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,43.0,43.0,81.0,28.88,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-05-23,17:56:00,A-4643722,2,33.522966,-112.043705,33.57328,-112.020002,3.735,Stationary traffic on AZ-51 N from Colter St (AZ-51) to 32nd St/Exit 8 (AZ-51) due to accident.,Squaw Peak Pkwy,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,94.0,94.0,10.0,28.51,10.0,W,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-04-14,08:26:00,A-4646321,2,33.386639,-111.742945,33.386416,-111.794007,2.946,Stationary traffic on Superstition Fwy W - US-60 W from Greenfield Rd/Exit 185 (US-60) to Gilbert Rd/Exit 182 (US-60) due to accident.,US-60,Mesa,Maricopa,AZ,85206,US,US/Mountain,KFFZ,61.0,61.0,15.0,28.77,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-17,15:38:00,A-4785245,2,33.38595986350352,-111.8676531,33.38593986350352,-111.8732331,0.322,Stationary traffic on Superstition Fwy W - US-60 W from Alma School Rd/Exit 178 (US-60) to Dobson Rd/Exit 177 (US-60) due to accident.,US-60,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,72.0,72.0,19.0,28.69,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-01,16:22:00,A-519099,1,33.461475,-112.07692,,,0.0,Left hand shoulder blocked due to crash on I-10 Eastbound at Exits 144 144A 7th Ave.,I-10,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,105.0,105.0,19.0,28.52,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-28,05:02:00,A-694856,2,33.403542,-112.150902,,,0.0,Crash on Broadway Rd at 43rd Ave.,W Broadway Rd,Phoenix,Maricopa,AZ,85041,US,US/Mountain,KPHX,53.0,53.0,43.0,28.88,9.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,Night
2022-06-18,17:25:00,A-4546036,2,33.576499,-112.012903,33.577672,-112.011772,0.104,Crash on the right shoulder on SR-51 Northbound near Shea Blvd (9),Piestewa Fwy N,Phoenix,Maricopa,AZ,85028,US,US/Mountain,KSDL,91.0,91.0,36.0,28.12,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-02,16:10:00,A-4295225,2,33.842872,-112.135099,33.842929,-112.134241,0.049,Incident on N DAISY MOUNTAIN DR near N GAVILAN PEAK PW Expect delays.,N Gavilan Peak Pkwy,Phoenix,Maricopa,AZ,85086,US,US/Mountain,KDVT,103.0,103.0,24.0,28.17,10.0,SSW,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-06-28,16:14:00,A-5073385,2,33.462015,-112.127946,33.461724,-112.11729,0.615,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 35th Ave/Exit 141 (I-10) to 27th Ave/Exit 142 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,106.0,106.0,19.0,28.68,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-27,14:30:00,A-3770778,2,33.58331,-112.237508,33.582986,-112.237248,0.027,Peoria Ave FROM: 83rd Ave TO: 83rd Ave - Incident - BLOCKED: Peoria Ave / 83rd Ave the intersection is BLOCKED due to a crash. Please avoid the area. #peoria #phxtraffic, N 83rd Ave,Peoria,Maricopa,AZ,85345,US,US/Mountain,KGEU,89.0,89.0,5.0,28.66,10.0,SSW,14.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-11-23,12:43:00,A-4902472,2,33.64020900000001,-112.066586,33.64020900000001,-112.06646,0.007,Incident on E BELL RD near HOUSE 500 Expect delays., E Bell Rd,Phoenix,Maricopa,AZ,85022,US,US/Mountain,KDVT,66.0,66.0,22.0,28.37,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-08,14:01:00,A-4199656,2,33.378241,-111.934481,33.378225,-111.939357,0.281,Stationary traffic from S Rural Rd (E Baseline Rd) to S Mill Ave (Baseline Rd) due to accident., E Baseline Rd,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,72.0,72.0,12.0,28.89,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-23,17:29:00,A-5308906,2,33.46154,-112.099153,33.461809,-112.044395,3.156,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from I-17/Exit 143 (I-10) to Washington St/Exit 148 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,98.0,98.0,28.0,28.63,10.0,WNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,Day
2022-10-07,17:58:00,A-5281119,2,33.498604,-112.265973,33.489027,-112.264004,0.6709999999999999,Crash blocking the exit ramp on 101-LOOP Southbound near Thomas Rd (MP 4),AZ-101 Loop S,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,90.0,90.0,23.0,28.78,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-11-16,11:24:00,A-4836841,2,33.569538,-111.887398,33.569074,-111.887299,0.033,Incident on N 90TH ST near E VIA LINDA Expect delays., N 90th St,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,64.0,64.0,9.0,28.59,10.0,NNE,14.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,Day
2022-05-05,07:55:00,A-627395,2,33.672497,-112.028839,,,0.0,Center lane blocked due to crash on AZ-101-LOOP Eastbound at Exit 28 Cave Creek Rd.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85050,US,US/Mountain,KDVT,71.0,71.0,17.0,28.33,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-18,20:12:00,A-5067197,2,33.46266,-112.231578,33.462298,-112.25927,1.596,Stationary traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from 75th Ave/Exit 136 (I-10) to AZ-101 Loop/99th Ave/Exit 133 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,91.0,91.0,43.0,28.62,9.0,NE,26.0,0.0,Light Drizzle / Windy,False,False,False,False,False,False,False,False,False,False,Night
2022-02-15,06:15:00,A-709994,2,33.441349,-112.10006,,,0.0,Crash on 19th Ave at Grant St.,W Grant St,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,51.0,51.0,29.0,28.64,10.0,E,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Night
2022-10-11,15:51:00,A-4488421,2,33.602453999999994,-112.261443,33.601518,-112.262121,0.076,Incident on N 94TH DR near HOUSE 13100 Expect delays., N 93rd Dr,Peoria,Maricopa,AZ,85381,US,US/Mountain,KGEU,91.0,91.0,22.0,28.71,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-09-13,10:41:00,A-3961287,2,33.483829,-112.18641,33.484527,-112.186413,0.048,Incident on N 59TH AVE near W EARLL DR Expect delays.,N 59th Ave,Phoenix,Maricopa,AZ,85033,US,US/Mountain,KGEU,87.0,87.0,45.0,28.72,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,True,False,False,Day
2022-05-02,16:37:00,A-3726783,2,33.28313469870909,-111.783818,33.28300469870909,-111.795558,0.6779999999999999,Incident on AANTAN near COOPER RD Expect delays.,AZ-202-LOOP,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,90.0,90.0,12.0,28.32,10.0,W,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-07-29,07:23:00,A-551620,2,33.461971000000005,-112.028687,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Westbound at I-10 Exits 147A.,AZ-202-LOOP,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,79.0,79.0,74.0,28.71,10.0,NNW,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-09-13,18:49:00,A-5245102,2,33.461178000000004,-112.289621,33.461465000000004,-112.27292,0.963,Crash on the right shoulder on I-10 Eastbound near 99th Ave (MP 133),I-10,Avondale,Maricopa,AZ,85392,US,US/Mountain,KGEU,93.0,93.0,28.0,28.58,10.0,W,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Night
2022-04-08,16:05:00,A-4033105,2,33.601035,-112.116949,33.549419,-112.112482,3.576,Slow traffic on Black Canyon Fwy S - I-17 S from Thunderbird Rd/Exit 210 (I-17) to Northern Ave/Exit 206 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,92.0,92.0,4.0,28.28,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-11-10,08:48:00,A-4741359,2,33.419277,-111.891434,33.399994,-111.891296,1.332,Stationary traffic on Price Fwy S - Loop 101 S - AZ-101 Loop S from AZ-202/Exit 51 (Price Fwy/Pima Fwy/AZ-101) to Southern Ave/Exit 54 (Price Fwy/AZ-101) due to accident.,AZ-101 Loop S,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,55.0,55.0,67.0,28.86,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-19,19:20:00,A-4730077,2,33.35364460929225,-111.9710147,33.37329460929225,-111.9678347,1.37,Slow traffic on Maricopa Fwy W - I-10 W - Pearl Harbor Memorial Hwy from Elliot Rd/Exit 157 (I-10) to Baseline Rd/Exit 155 (I-10) due to accident.,I-10,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,64.0,64.0,41.0,28.85,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-08-26,16:37:00,A-4500936,2,33.513584,-112.112435,33.477307,-112.113268,2.507,Slow traffic on Black Canyon Fwy S - I-17 S from Bethany Home Rd/Exit 204 (I-17) to Thomas Rd/Exit 201 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,104.0,104.0,22.0,28.56,10.0,W,8.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-04-11,12:06:00,A-4509002,2,33.51359009726756,-112.1124208,33.50568009726756,-112.1126908,0.547,Crash blocking the frontage road on I-17 Southbound near Indian School Rd (204),N Black Canyon Hwy,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,77.0,77.0,25.0,28.57,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-03-19,02:38:00,A-4654295,2,33.816035985785405,-112.1402729,33.804655985785395,-112.1370029,0.8079999999999999,Construction on I-17 SB near PIONEER RD Road closed. Take alternate route.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85086,US,US/Mountain,KDVT,54.0,54.0,28.0,28.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-11-17,11:30:00,A-4999776,2,33.595059,-112.393763,33.595056,-112.393035,0.042,Reems Rd FROM: Cactus Rd TO: Cactus Rd - Incident - BLOCKED: Cactus Rd / Reems Rd the intersection is BLOCKED due to a crash. Please avoid the area. #surprise #phxtraffic, N Reems Rd,Surprise,Maricopa,AZ,85379,US,US/Mountain,KLUF,67.0,67.0,14.0,29.04,10.0,NE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-05-20,17:40:00,A-5338587,2,33.49483,-112.078181,33.495625,-112.078173,0.055,Incident on N 3RD AVE near W INDIAN SCHOOL RD Expect delays., N 3rd Ave,Phoenix,Maricopa,AZ,85013,US,US/Mountain,KPHX,96.0,96.0,10.0,28.37,10.0,WSW,17.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-03-20,14:27:00,A-4075943,2,33.610745,-112.119383,33.610749,-112.118378,0.058,Incident on THUNDERBIRD RD near HOUSE 2800 Expect delays., W Thunderbird Rd,Phoenix,Maricopa,AZ,85053,US,US/Mountain,KDVT,70.0,70.0,25.0,28.15,10.0,SW,17.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,True,Day
2022-04-06,23:26:00,A-4721281,2,33.462139,-112.122372,33.46268,-112.137628,0.88,Incident on I-10 near N 35TH AVE Expect delays.,I-10 W,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,81.0,81.0,6.0,28.82,10.0,ENE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-04-22,21:56:00,A-5136409,2,33.523998,-112.122341,33.524025,-112.116892,0.314,Stationary traffic from N 35th Ave (W Bethany Home Rd) to I-17/N Black Canyon Hwy (W Bethany Home Rd) due to accident., W Bethany Home Rd,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,70.0,70.0,18.0,28.69,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-05-02,10:31:00,A-4514848,2,33.427854,-112.03644,33.422418,-112.021567,0.936,Slow traffic on Maricopa Fwy E - Papago Fwy E - US-60 E - I-10 E - Pearl Harbor Memorial Hwy from Buckeye Rd/Exit 149 (I-10) to University Dr/Exit 151 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,81.0,81.0,16.0,28.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-08,15:38:00,A-3707124,2,33.669001,-112.070154,33.668865000000004,-112.105212,2.016,Slow traffic on Pima Fwy W - Loop 101 W - AZ-101 Loop W from Cave Creek Rd/N 28th St/Exit 28 (Pima Fwy/AZ-101) to I-17/Exit 23 (Pima Fwy/Agua Fria Fwy/AZ-101) due to accident.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,72.0,72.0,12.0,28.42,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-06,16:12:00,A-5073221,2,33.291921,-111.898192,33.287079,-111.873065,1.489,Stationary traffic on Santan Fwy E - AZ-202 Loop E from S McClintock Dr/Exit 51 (AZ-202 Loop/Santan Fwy) to Dobson Rd (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202 Loop E,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,91.0,91.0,9.0,28.65,10.0,NW,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-11,14:12:00,A-653617,3,33.797424,-112.135246,,,0.0,Lane blocked due to crash on I-17 Northbound at I-17 Exit 223 / AZ-74 / AZ-74 Carefree Hwy.,Black Canyon Hwy,Phoenix,Maricopa,AZ,85085,US,US/Mountain,KDVT,77.0,77.0,25.0,28.14,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-01-14,15:54:00,A-4639468,2,33.444556,-112.556431,33.451715,-112.534244,1.371,Incident on I-10 EB near WATSON RD Left lane blocked.,S Watson Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,70.0,70.0,27.0,28.94,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-06-09,10:49:00,A-4092615,2,33.609469,-112.262563,33.609567,-112.262572,0.007,Incident on N 94TH DR near W THUNDERBIRD RD Expect delays., W Thunderbird Rd,Peoria,Maricopa,AZ,85381,US,US/Mountain,KGEU,98.0,98.0,14.0,28.69,10.0,NNE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-09-09,16:04:00,A-5162145,2,33.470071999999995,-112.038731,33.465539,-112.038201,0.315,Slow traffic on AZ-51 S from Thomas Rd/Exit 2 (AZ-51) to I-10 (AZ-51) due to accident.,,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,99.0,99.0,26.0,28.45,10.0,S,6.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,Day
2022-04-13,07:58:00,A-651544,2,33.481079,-112.03875,,,0.0,Crash on AZ-51 Southbound at Exit 2 20th St.,AZ-51,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,50.0,50.0,22.0,28.85,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-12,16:14:00,A-4618741,2,33.524025,-112.116892,33.524721,-112.116895,0.048,Incident on N 27TH AVE near W BETHANY HOME RD Expect delays., W Bethany Home Rd,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,80.0,80.0,6.0,28.92,10.0,ENE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-03-07,19:14:00,A-685932,3,33.550678000000005,-112.112129,,,0.7599999904632568,Exit ramp from I-17 Northbound at Exit 206 to N Black Canyon Hwy Northbound lane blocked due to crash.,W Hayward Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,58.0,58.0,14.0,28.39,10.0,NNE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Night
2022-04-27,16:38:00,A-5123552,2,33.474129438240645,-112.0384347,33.48561943824065,-112.0409147,0.807,Incident on AZ-51 NB near INDIAN SCHOOL RD Drive with caution.,AZ-51,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,93.0,93.0,5.0,28.57,10.0,WSW,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,Day
2022-12-06,05:36:00,A-5026564,2,33.494710999999995,-112.054275,33.494709,-112.053267,0.058,Incident on E INDIAN SCHOOL RD near N LONGVIEW AVE Expect delays., E Indian School Rd,Phoenix,Maricopa,AZ,85014,US,US/Mountain,KPHX,56.0,56.0,87.0,28.72,10.0,ESE,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,True,False,False,Night
2022-04-29,13:23:00,A-4709242,2,33.407676,-111.874821,33.407662,-111.875952,0.065,Incident on BROADWAY RD near HOUSE 2100 Expect delays., W Broadway Rd,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,84.0,84.0,12.0,28.57,6.0,W,6.0,,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-04-11,18:40:00,A-4654959,2,33.431368,-112.069513,33.42958400000001,-112.069417,0.123,Incident on 3RD ST near HOUSE 1700 Expect delays., S 3rd St,Phoenix,Maricopa,AZ,85004,US,US/Mountain,KPHX,84.0,84.0,18.0,28.45,10.0,W,18.0,0.0,Fair,False,False,False,False,False,False,False,True,False,False,Day
2022-12-31,16:02:00,A-3760427,2,33.41488,-111.916695,33.414889,-111.917679,0.057,Incident on E APACHE BLVD near S DORSEY LN Drive with caution., E Apache Blvd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,67.0,67.0,52.0,28.75,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,True,True,False,False,False,Day
2022-06-15,08:03:00,A-5359114,2,33.386070000000004,-111.7984,33.386065,-111.796875,0.088,Crash blocking the center lane on US-60 Eastbound near Consolidated Canal (182),Superstition Fwy E,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,83.0,83.0,19.0,28.6,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-08-08,06:37:00,A-543224,1,33.508808,-112.237701,,,0.0,Crash on 83rd Ave at Camelback Rd.,W Camelback Rd,Glendale,Maricopa,AZ,85305,US,US/Mountain,KGEU,87.0,87.0,50.0,28.78,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,Day
2022-05-22,15:47:00,A-4669880,2,33.402195,-111.891009,33.425486,-111.891005,1.609,Slow traffic on AZ-101 Loop N - Price Fwy N - Loop 101 N from Southern Ave/Exit 54 (Price Fwy/AZ-101) to AZ-202/Exit 51 (Price Fwy/Pima Fwy/AZ-101) due to accident.,AZ-101 Loop N,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,96.0,96.0,9.0,28.64,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-10,17:50:00,A-5445251,2,33.386589,-111.753613,33.386483,-111.779416,1.489,Stationary traffic on Superstition Fwy W - US-60 W from Greenfield Rd/Exit 185 (US-60) to Gilbert Rd/Exit 182 (US-60) due to accident.,Superstition Fwy W,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,89.0,89.0,11.0,28.45,10.0,SW,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,Day
2022-04-17,18:47:00,A-5210665,2,33.60017,-112.101785,33.601334,-112.101706,0.081,Incident on N 20TH ST near E LARKSPUR DR Expect delays., W Larkspur Dr,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,88.0,88.0,7.0,28.28,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,True,False,False,False,False,Day
2022-12-03,22:53:00,A-5037411,2,33.571454,-112.1173,33.562846,-112.116196,0.598,Stationary traffic on Black Canyon Fwy S - I-17 S from Peoria Ave/Exit 208 (I-17) to Dunlap Ave/Exit 207 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,57.0,57.0,100.0,28.52,8.0,NE,3.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,Night
2022-03-17,07:31:00,A-673867,2,33.461685,-112.017563,,,0.0,Right lane blocked due to crash on AZ-202-LOOP Westbound near 24th St.,AZ-202-LOOP,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,59.0,59.0,36.0,28.77,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-04-13,15:37:00,A-4021914,2,33.458658,-112.037032,33.462992,-112.132193,5.492999999999999,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from Washington St/Exit 148 (I-10) to 35th Ave/Exit 141 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,71.0,71.0,5.0,28.79,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
2022-02-14,13:13:00,A-5015951,2,33.505677,-112.038912,33.505656,-112.038238,0.039,Incident on HIGHLAND AVE near HOUSE 2000 Expect delays., N 20th St,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,76.0,76.0,12.0,28.85,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,Day
2022-07-06,18:15:00,A-4031626,2,33.385616,-111.90218,33.385674,-111.880349,1.259,Slow traffic on US-60 E - Superstition Fwy E from McClintock Dr/Exit 175 (US-60) to Dobson Rd/Exit 177 (US-60) due to accident.,Superstition Fwy E,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,106.0,106.0,8.0,28.59,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,Day
